id,location,start_time,end_time,instructor,instance_id,name,track,culture,topic_and_subtopic,adult_only,description_book,description_web,duration,fee_itemization,handout_fee,handout_limit,material_fee,material_limit,repeat_count,updated_at
448,A&S 4,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Master Phillip the Pilgrim,688,Powering Medical Devices at Pennsic,Pennsic University,Other,,false,How to power your CPAP machine or other medical device in the middle of camp at Pennsic without an extension cord.,"",1.0,"",,,,,1,2013-04-23 16:20:00 -0400
479,A&S 7,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Lord Friderich Swartzwader,730,"Sack of Rome, 1527",Pennsic University,European,,false,"An overview of the 1527 sack of Rome by Spanish, German, and Italian troops; its lead up, campaign, and results.","An overview of the 1527 Sack of Rome by Spanish, German, and Italian troops of the Holy Roman Empire. The class will look at the political and military events leading up to the sack, the campaign itself, and the political results.",1.0,"",,,,,1,2013-04-15 08:04:34 -0400
762,A&S 9,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Lord Iain Douglas,1116,Table Hopping 101,Bardic,Other,,false,"Ever want to perform at tables during feast but didn't know where to start? Come! This class can show you how and, more importantly, when.","",1.0,"",,,,,1,2013-04-19 12:59:23 -0400
713,A&S 12,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Anestasie Tesserande du Perle,1032,Make Your Own Bobbin Lace Pillow and Bead Bobbins,Pennsic University,"",,false,How to make a lace pillow and bead bobbins from materials you have at home.  Bobbin materials supplied.,"How I made my own cookie pillows, roller pillow, block pillow and bobbins.  Many  bobbins can be made from everyday materials you have at home.  I will share my designs for the pillows I find the easiest to work with, my $5 pillow stand idea and instructions on how I made my pillows and bobbins.  Participants will be able to make their own bobbins that can be picked up the following day.",1.0,Supplies to make your own bobbins.  Each participant will make and be able to pick up 10 of their own hand created bobbins the following day,1.0,20,10.0,10,2,2013-04-23 16:20:00 -0400
785,A&S 13,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Baron Steffan ap Kennydd,1154,Institutional SCAbominations,Pennsic University,"",,false,What aspects of the SCA's structure do we just get **wrong** in relation to how it really was in period? Can we do it better or are we stuck?,"What aspects of the SCA's structure do we just get **wrong** in relation to how it really was in period? Did knights wear white belts? What's a shire, really? And what do you **really** call a former king? Can we do it better or are we stuck?",1.0,"",,,,,2,2013-05-04 20:49:44 -0400
257,A&S 15,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Master Cariadoc,395,*De Lapidibus*,In Persona,Multiple Cultures,,false,"A class on gemstones, taught in persona, based on period sources.","A class on gemstones, taught in persona, based on period sources.",1.0,"no materials, probably a one page handout.",,50,,50,1,2013-04-17 14:51:32 -0400
380,Battlefield,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Mistress Dervila ni Leanon,595,Medieval Chasing and Tag Games,Parent/Child,"",,false,Want to tire your children out using medieval games? Then this class is for you! We'll learn and play four simple medieval chasing and tag games.,"Want to tire your children out using medieval games? Then this class is for you! We'll learn and play four simple medieval chasing and tag games: Que Loo Loo, or Wolf's Tail; Tierce; Fox and Chickens; and How Many Miles to London? These games come from the book ""Medieval Games"" by Salaamallah the Corpulent.",1.0,"",,,,,2,2013-04-20 12:37:38 -0400
740,Dance Tent,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,"Lord sionn, the lost",1072,Beginner Dance: English Country Dance,European Dance,European,,false,"Never danced before? No problem! This class starts with basic steps and patterns, then teaches simple English country dances.","",1.0,"",,,,,1,2013-04-16 21:20:15 -0400
484,Games Tent,2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Lord István Nyiregyhazi,736,Board Games,Games,Multiple Cultures,,false,This class will review board games previously taught and provide opportunities to practice with a knowledgeable instructor's assistance.,"",1.0,"",,,,,3,2013-04-16 13:27:06 -0400
373,Livonia Smithery (170),2013-07-26 15:00:00 -0400,2013-07-26 16:00:00 -0400,Lord T W,581,Advanced Engraving,Pennsic University,"",,true,The continuation of the work begun in the beginning class. Hand-engraving on copper plate. Letters and design work.,The continuation of the work begun in the beginning class. Hand-engraving on copper plate. Letters and design work.,1.0,hand out,5.0,12,,,5,2013-04-17 14:22:59 -0400
767,Middle Eastern Tent,2013-07-26 15:00:00 -0400,2013-07-26 16:30:00 -0400,Achmed Al-talyl,1121,Advanced Doumbek: Turkish Split Finger,Middle Eastern,Middle Eastern,,false,"Want to increase your speed, volume, and ability while using less energy? Then this class is for you. Straight from Istanbul, split finger!",This class will focus on development and strengthening of the split hand technique and its applications. Come prepared to play.,1.5,"",,,,,3,2013-04-23 16:20:02 -0400
245,New PA Tent,2013-07-26 15:00:00 -0400,2013-07-26 16:30:00 -0400,Lady Erlandr Nordenskald,378,Recorder Jam Session,Performing Arts,European,,false,Do you play the recorder? Would you like to play with others in a group setting? Read through music? Come join us. All ages welcome.,"Do you play the recorder? Would you like to play with others in a group setting? Read through Renaissance literature? Come join us. In the 90-minute session we will start with beginner/easy reading and then move towards harder music. If you're a youth player, then come at the beginning. If you're more advanced, then come halfway through. Bring your instrument or use one of ours.",1.5,There will be soprano recorders available at $6.00 each. ,,,6.0,15,3,2013-04-23 16:20:00 -0400
198,A&S 2,2013-07-26 16:00:00 -0400,2013-07-26 17:00:00 -0400,Mistress Elsbeth Anne Roth,286,Designing Armory from Period Examples,Heraldry,European,,false,Want to have a device that might have existed in the Middle Ages? This class will help you design period-style arms by looking at period examples.,"Thinking about a device but don't really know what you want? Want to have something that might have existed in the Middle Ages? This class will tell you how to design core-style arms by looking at period examples (many of which are online) and borrowing ideas, all within the standards of the Society.",1.0,"",,,,,2,2013-04-09 19:45:57 -0400
579,A&S 6,2013-07-26 16:00:00 -0400,2013-07-26 17:00:00 -0400,Lady Jael ben Ari,868,World Tour of Smack Talk,Pennsic University,Multiple Cultures,,false,Insults from around the world! Great fun for on the field and off!  We shall be rowdy!,Insults from around the world! Great fun for on the field and off! We shall be rowdy!,1.0,Handout,0.25,25,,,1,2013-04-15 17:59:46 -0400
622,A&S 9,2013-07-26 16:00:00 -0400,2013-07-26 17:00:00 -0400,Lord Llywelyn Glyndyverdwy,898,Bardic Collegium Practicum,Bardic,"",,false,Students will present a short piece for senior bards who will critique their performance. **Pre-registration is required.**,"Students (of any experience level) will present a short piece for senior bards who will critique their performance. **Pre-registration is required."" For more details, see the website: http://www.no-gorsedd.com/collegium/",1.0,"",,,,,2,2013-04-19 12:48:06 -0400
307,Archery Tent,2013-07-26 16:00:00 -0400,2013-07-26 17:00:00 -0400,Mistress Roewynne Langley,450,Archery Marshals' Meeting,Archery,"",,false,For MITs and Archery Marshals. Rules of the Pennsic Ranges.,"",1.0,"",,,,,2,2013-04-08 23:12:03 -0400
704,Camel Lot,2013-07-26 16:00:00 -0400,2013-07-26 17:30:00 -0400,Chip,938,Middle Eastern Music and Dance,Middle Eastern,Middle Eastern,,false,"A time for people of all skill levels to come together to learn, share, play, and dance. All instruments are welcome, and loaner drums are available!","A time for people interested in Middle Eastern music and dance to come together to learn, share, play, and dance. We will be providing instruction appropriate to the interest of the attendees, from beginning Middle Eastern drum and belly dance to teaching songs in which everyone can participate. All skill levels and instruments are welcome, and drums are available for borrowing!",1.5,"",,,,,7,2013-04-18 03:10:29 -0400
166,Dance Tent,2013-07-26 16:00:00 -0400,2013-07-26 17:00:00 -0400,Lord Maurin Lessault,249,*Amoroso* by the Book,European Dance,European,,false,*Amoroso* is a fun dance from 15th-C. Italy that appears in two manuscripts. Learn both versions as well as the common SCA version.,"",1.0,"",,,,,2,2013-04-08 09:38:50 -0400
156,A&S 3,2013-07-26 17:00:00 -0400,2013-07-26 18:00:00 -0400,Pao Hu Tso,229,County Criminal Trial in 13th-C England,Pennsic University,European,,false,Indicted criminals faced justice in the courts. Determine the fate of Indicted suspects from actual cases.,"After indictment, an accused faced trial. We shall need a jury to determine the fate of indicted persons in 13th Century England. Your help as a citizen is needed for justice.",1.0,"",,,,,1,2013-04-06 23:17:08 -0400
326,Battlefield,2013-07-26 17:00:00 -0400,2013-07-26 18:00:00 -0400,Duke Vissevald Selkirksson,481,The Polearm Techniques of Paulus Hector Mair,Pennsic University,"",,false,A look at several techniques from the 16th-C manual of arms of Paulus Hector Mair.,"",1.0,"",,,,,4,2013-04-20 12:35:55 -0400
653,Dance Tent,2013-07-26 17:00:00 -0400,2013-07-26 18:00:00 -0400,Lady Margherita Battistina,918,*Chigi* Dances,European Dance,European,,false,Come learn three dances from one of the earliest manuals of 16th-century Italian dances. All experience levels welcome.,"Come learn dances from one of the earliest manuals of 16th-century Italian dances. All experience levels welcome. Possible dances: *Rose E Viole, Spagnioletta, Contra Passo*.",1.0,"",,,,,1,2013-04-23 16:20:01 -0400
787,Middle Eastern Tent,2013-07-26 17:00:00 -0400,2013-07-26 20:00:00 -0400,Lady Sunniva,1158,I Just Want to Bellydance,Middle Eastern,Middle Eastern,,true,Want to dance at the numerous drum circles at Pennsic? Learn to listen to the music and practice some traditional movements. Fun is emphasized.,"Want to dance at the numerous drum circles at Pennsic? This class introduces you to basic movements & listening to the music to find your personal style. Posture, attitude, stretching & fun are emphasized. Learn how to use mental cues and ""pods"" of movement to extend your dancing time.",3.0,Lesson handout + basic tassel belt.,25.0,15,,,4,2013-05-04 09:55:24 -0400
543,A&S 10,2013-07-26 18:00:00 -0400,2013-07-26 20:00:00 -0400,Lady Sylvia du Vey,814,EKBG Panel and Meet and Greet,Pennsic University,"",,true,Members of the East Kingdom Brewers' Guild may sign up for panel slots with the Guildmistress. Others are welcome to visit and share their potables!,"Members of the East Kingdom Brewers' Guild may sign up for panel slots with the Guildmistress. Others are welcome to visit and share their potables! Panel opportunities are contingent on availability of those trained and eligible to do the paneling. More panel opportunities may be scheduled and would be held in a private camp (Thanet House). If those opportunities become available, they will be advertised on the EKBrewers Yahoo Group. Meet and greets will happen even if panels are not available.",2.0,"",,,,,2,2013-04-15 21:02:27 -0400
